,Accuracy,Loss
1,0.9447310243183493,0.17468737102839169
2,0.9476787030213707,0.1636294801590851
3,0.9447310243183493,0.1616283804864295
4,0.9498894620486367,0.1918126667950913
5,0.9535740604274134,0.19200288317068506
6,0.9447310243183493,0.16868349300563665
7,0.9506263817243921,0.1861375289905686
8,0.9410464259395726,0.1734994233450398
9,0.9447310243183493,0.19249838317571205
10,0.948415622697126,0.1771867478585375
11,0.9491525423728814,0.18736965587949225
12,0.9498894620486367,0.17879919438154657
13,0.941783345615328,0.18011136377713957
14,0.941783345615328,0.17324820020910126
15,0.9506263817243921,0.16874912731061326
16,0.9476787030213707,0.18067634078240088
17,0.948415622697126,0.17861381241739566
18,0.9403095062638173,0.1892177633406049
19,0.9491525423728814,0.18615026147024188
20,0.9432571849668386,0.16366599979047178
