,Accuracy,Loss
1,0.9270449521002211,0.27156085695241255
2,0.9358879882092852,0.2680126074873062
3,0.9270449521002211,0.2717561034921344
4,0.9277818717759764,0.2866414850697772
5,0.9263080324244657,0.27811747907384765
6,0.924834193072955,0.2994362702850479
7,0.9292557111274871,0.2857380392746811
8,0.924834193072955,0.28177057791151394
9,0.9322033898305084,0.2686792507246274
10,0.9233603537214443,0.2701492246453055
11,0.9255711127487104,0.2845411211197328
12,0.9277818717759764,0.26176578352574265
13,0.9322033898305084,0.27270291847199146
14,0.9299926308032425,0.2832063372018807
15,0.9292557111274871,0.27892533866740066
16,0.9292557111274871,0.2761968749937212
17,0.9189388356669123,0.30435564526756387
18,0.9167280766396463,0.30909793614023956
19,0.9263080324244657,0.2854713056627558
20,0.9093588798820929,0.2907883076213341
