none_correlation,0.7786764705882353
none_cosine,0.7808823529411765
none_euclidean,0.6264705882352941
pca_correlation,0.8911764705882353
pca_cosine,0.888235294117647
pca_euclidean,0.8691176470588236
euclid_correlation,0.43161764705882355
euclid_cosine,0.4389705882352941
euclid_euclidean,0.25
harmonic_correlation,0.20441176470588235
harmonic_cosine,0.21029411764705883
harmonic_euclidean,0.25
logeuclid_correlation,0.8860294117647058
logeuclid_cosine,0.8897058823529411
logeuclid_euclidean,0.5367647058823529
kullback_sym_correlation,0.888235294117647
kullback_sym_cosine,0.8867647058823529
kullback_sym_euclidean,0.5360294117647059
riemann_correlation,0.8727941176470588
riemann_cosine,0.8676470588235294
riemann_euclidean,0.5352941176470588
