,Accuracy,Loss
1,0.9859985261606485,0.09374080964708856
2,0.9808400884303611,0.10418246405175158
3,0.9823139277818718,0.10677069802914316
4,0.9874723655121592,0.09616036468200921
5,0.9874723655121592,0.09975076003710209
6,0.9815770081061165,0.10000668264390355
7,0.9815770081061165,0.10625372666515698
8,0.9837877671333825,0.10999704101577429
9,0.9889462048636699,0.09277378450770404
10,0.9845246868091379,0.107381840848791
11,0.9852616064848931,0.1058352548718233
12,0.9852616064848931,0.0988025101755864
13,0.9911569638909359,0.09510942764621413
14,0.9904200442151806,0.09661081372237118
15,0.9874723655121592,0.10504101895303578
16,0.9867354458364038,0.08791233947702973
17,0.9859985261606485,0.09642752290156226
18,0.9837877671333825,0.09958713613519132
19,0.9837877671333825,0.09682826150352783
20,0.9859985261606485,0.10737735651172767
