,Accuracy,Loss
0.025,0.8947368421052632,0.36190544532947855
0.05,0.875,0.21122503866914843
0.07500000000000001,0.9342105263157895,0.26853648707514904
0.1,0.8618421052631579,0.3193283716186148
0.125,0.881578947368421,0.3539296481453004
0.15,0.9013157894736842,0.3739067482166603
0.17500000000000002,0.9407894736842105,0.4312340856575575
0.2,0.8947368421052632,0.3398358841411403
0.225,0.881578947368421,0.4026764660585122
0.25,0.8618421052631579,0.4025596067553661
0.275,0.8947368421052632,0.4284146174055631
0.30000000000000004,0.9342105263157895,0.522791714941869
0.32500000000000007,0.9078947368421053,0.3637054914333781
0.35000000000000003,0.875,0.3742856818144439
0.37500000000000006,0.8486842105263158,0.5272583287270343
0.4,0.8618421052631579,0.4115774470274566
0.42500000000000004,0.875,0.3201106014798899
0.45000000000000007,0.881578947368421,0.5085806035604633
0.47500000000000003,0.8421052631578947,0.42602971293887154
0.5,0.8355263157894737,0.32802541578402283
0.525,0.8618421052631579,0.3633387655508323
0.55,0.8618421052631579,0.36775989268646864
0.5750000000000001,0.8486842105263158,0.39167509655483435
0.6000000000000001,0.881578947368421,0.560784885140716
0.6250000000000001,0.8881578947368421,0.5265258208650058
0.65,0.875,0.37722410774621806
0.675,0.8421052631578947,0.36136099012171635
0.7000000000000001,0.8421052631578947,0.33466274767625526
0.7250000000000001,0.8355263157894737,0.5589800262060322
0.7500000000000001,0.8881578947368421,0.28331969116554884
0.775,0.9013157894736842,0.39565619826316833
0.8,0.9342105263157895,0.2973600875158779
0.8250000000000001,0.8289473684210527,0.479800889726545
0.8500000000000001,0.8355263157894737,0.440598155142831
0.8750000000000001,0.8618421052631579,0.37754854950748507
0.9,0.8421052631578947,0.45687938615924023
0.925,0.9078947368421053,0.5151239594475168
0.9500000000000001,0.8223684210526315,0.4040895763967858
0.9750000000000001,0.9078947368421053,0.4564317836136114
