,Accuracy,Loss
1,0.11403508771929824,2.0899659329718285
2,0.10964912280701754,2.101123183638185
3,0.08771929824561403,2.092837679517138
4,0.10087719298245613,2.1237490386753293
5,0.10964912280701754,2.102726100565313
6,0.12719298245614036,2.1006195885794505
7,0.15789473684210525,2.108333849644923
8,0.12280701754385964,2.093054546104683
9,0.10964912280701754,2.0935522409585805
10,0.12719298245614036,2.130131420198378
11,0.13157894736842105,2.101322514670236
12,0.13596491228070176,2.113511800765991
13,0.12280701754385964,2.0769363995436785
14,0.11842105263157894,2.0914087924328477
15,0.11403508771929824,2.119361780501984
16,0.13596491228070176,2.129751029905382
17,0.13157894736842105,2.098971951138842
18,0.13157894736842105,2.098202964761755
19,0.14035087719298245,2.0930007814051033
20,0.12719298245614036,2.086525856793582
