,Accuracy,Loss
1,0.8508771929824561,0.4639430822251917
2,0.8508771929824561,0.4640279572743636
3,0.8552631578947368,0.45790076616046194
4,0.8552631578947368,0.4774783086645734
5,0.8596491228070176,0.4645735031955845
6,0.8552631578947368,0.4495202099883949
7,0.8508771929824561,0.46359488237035146
8,0.8552631578947368,0.4636611797652402
9,0.8552631578947368,0.47194977415786993
10,0.8640350877192983,0.4617735091801528
11,0.8596491228070176,0.48035704205324364
12,0.8464912280701754,0.4795353298003857
13,0.8421052631578947,0.4751263657114008
14,0.8640350877192983,0.46414493597470796
15,0.8640350877192983,0.46757441955608325
16,0.8508771929824561,0.46545136990127983
17,0.8421052631578947,0.46977811069278924
18,0.8464912280701754,0.4721511743225894
19,0.8552631578947368,0.4696874356531835
20,0.8596491228070176,0.4635512295005086
