,Accuracy,Loss
1,0.8289473684210527,0.7781137850258376
2,0.7894736842105263,0.8462236445028704
3,0.7982456140350878,0.8292146390610999
4,0.7982456140350878,0.8354435025990664
5,0.8289473684210527,0.7597449867279975
6,0.8114035087719298,0.8420210945737231
7,0.7807017543859649,0.8040216054235186
8,0.8157894736842105,0.8518835476466587
9,0.7850877192982456,0.7662787181990487
10,0.8114035087719298,0.8089739378992018
11,0.7763157894736842,0.8321051617245098
12,0.8026315789473685,0.8294123869675857
13,0.793859649122807,0.7981787016103555
14,0.8289473684210527,0.7829662967514206
15,0.8114035087719298,0.7898459283860175
16,0.8201754385964912,0.8084218325195732
17,0.8157894736842105,0.8116572898822826
18,0.8026315789473685,0.8156658574775025
19,0.7894736842105263,0.8380389737558889
20,0.8333333333333334,0.7791500608999651
