0.0,0.017241379310344827
0.01,0.05172413793103448
0.02,0.06896551724137931
0.03,0.10344827586206896
0.04,0.15517241379310345
0.05,0.13793103448275862
0.06,0.22413793103448276
0.07,0.1896551724137931
0.08,0.25862068965517243
0.09,0.27586206896551724
0.1,0.27586206896551724
0.11,0.29310344827586204
0.12,0.29310344827586204
0.13,0.3793103448275862
0.14,0.3793103448275862
0.15,0.3620689655172414
0.16,0.3793103448275862
0.17,0.3793103448275862
0.18,0.3793103448275862
0.19,0.39655172413793105
0.2,0.39655172413793105
0.21,0.39655172413793105
0.22,0.41379310344827586
0.23,0.4482758620689655
0.24,0.43103448275862066
0.25,0.41379310344827586
0.26,0.4482758620689655
0.27,0.46551724137931033
0.28,0.4482758620689655
0.29,0.43103448275862066
0.3,0.43103448275862066
0.31,0.43103448275862066
0.32,0.43103448275862066
0.33,0.43103448275862066
0.34,0.43103448275862066
0.35000000000000003,0.4482758620689655
0.36,0.4482758620689655
0.37,0.4482758620689655
0.38,0.43103448275862066
0.39,0.43103448275862066
0.4,0.43103448275862066
0.41000000000000003,0.4482758620689655
0.42,0.4482758620689655
0.43,0.4482758620689655
0.44,0.46551724137931033
0.45,0.41379310344827586
0.46,0.43103448275862066
0.47000000000000003,0.4482758620689655
0.48,0.43103448275862066
0.49,0.4482758620689655
0.5,0.43103448275862066
0.51,0.4482758620689655
0.52,0.4482758620689655
0.53,0.46551724137931033
0.54,0.46551724137931033
0.55,0.4482758620689655
0.56,0.4482758620689655
0.5700000000000001,0.4827586206896552
0.58,0.46551724137931033
0.59,0.46551724137931033
0.6,0.4482758620689655
0.61,0.4482758620689655
0.62,0.4482758620689655
0.63,0.46551724137931033
0.64,0.46551724137931033
0.65,0.43103448275862066
0.66,0.43103448275862066
0.67,0.43103448275862066
0.68,0.43103448275862066
0.6900000000000001,0.41379310344827586
0.7000000000000001,0.43103448275862066
0.71,0.41379310344827586
0.72,0.41379310344827586
0.73,0.41379310344827586
0.74,0.43103448275862066
0.75,0.43103448275862066
0.76,0.41379310344827586
0.77,0.41379310344827586
0.78,0.41379310344827586
0.79,0.41379310344827586
0.8,0.41379310344827586
0.81,0.41379310344827586
0.8200000000000001,0.41379310344827586
0.8300000000000001,0.39655172413793105
0.84,0.39655172413793105
0.85,0.39655172413793105
0.86,0.41379310344827586
0.87,0.39655172413793105
0.88,0.39655172413793105
0.89,0.41379310344827586
0.9,0.41379310344827586
0.91,0.41379310344827586
0.92,0.41379310344827586
0.93,0.41379310344827586
0.9400000000000001,0.41379310344827586
0.9500000000000001,0.41379310344827586
0.96,0.41379310344827586
0.97,0.43103448275862066
0.98,0.43103448275862066
0.99,0.43103448275862066
