0.0,0.017241379310344827
0.01,0.034482758620689655
0.02,0.034482758620689655
0.03,0.05172413793103448
0.04,0.07758620689655173
0.05,0.11206896551724138
0.06,0.13793103448275862
0.07,0.11206896551724138
0.08,0.12931034482758622
0.09,0.15517241379310345
0.1,0.14655172413793102
0.11,0.16379310344827586
0.12,0.12931034482758622
0.13,0.13793103448275862
0.14,0.16379310344827586
0.15,0.15517241379310345
0.16,0.16379310344827586
0.17,0.16379310344827586
0.18,0.16379310344827586
0.19,0.15517241379310345
0.2,0.1724137931034483
0.21,0.1896551724137931
0.22,0.1810344827586207
0.23,0.1810344827586207
0.24,0.1810344827586207
0.25,0.20689655172413793
0.26,0.20689655172413793
0.27,0.20689655172413793
0.28,0.1896551724137931
0.29,0.19827586206896552
0.3,0.19827586206896552
0.31,0.19827586206896552
0.32,0.19827586206896552
0.33,0.1810344827586207
0.34,0.1896551724137931
0.35000000000000003,0.1896551724137931
0.36,0.20689655172413793
0.37,0.19827586206896552
0.38,0.1896551724137931
0.39,0.1810344827586207
0.4,0.1724137931034483
0.41000000000000003,0.1724137931034483
0.42,0.1724137931034483
0.43,0.15517241379310345
0.44,0.1810344827586207
0.45,0.1810344827586207
0.46,0.1810344827586207
0.47000000000000003,0.16379310344827586
0.48,0.15517241379310345
0.49,0.16379310344827586
0.5,0.1724137931034483
0.51,0.1810344827586207
0.52,0.1724137931034483
0.53,0.1724137931034483
0.54,0.16379310344827586
0.55,0.15517241379310345
0.56,0.15517241379310345
0.5700000000000001,0.15517241379310345
0.58,0.15517241379310345
0.59,0.14655172413793102
0.6,0.14655172413793102
0.61,0.14655172413793102
0.62,0.14655172413793102
0.63,0.15517241379310345
0.64,0.14655172413793102
0.65,0.14655172413793102
0.66,0.15517241379310345
0.67,0.16379310344827586
0.68,0.15517241379310345
0.6900000000000001,0.15517241379310345
0.7000000000000001,0.16379310344827586
0.71,0.16379310344827586
0.72,0.15517241379310345
0.73,0.14655172413793102
0.74,0.14655172413793102
0.75,0.13793103448275862
0.76,0.14655172413793102
0.77,0.14655172413793102
0.78,0.14655172413793102
0.79,0.16379310344827586
0.8,0.1724137931034483
0.81,0.1724137931034483
0.8200000000000001,0.1724137931034483
0.8300000000000001,0.1810344827586207
0.84,0.16379310344827586
0.85,0.1724137931034483
0.86,0.1724137931034483
0.87,0.1724137931034483
0.88,0.1724137931034483
0.89,0.16379310344827586
0.9,0.16379310344827586
0.91,0.15517241379310345
0.92,0.15517241379310345
0.93,0.1724137931034483
0.9400000000000001,0.1810344827586207
0.9500000000000001,0.1724137931034483
0.96,0.1810344827586207
0.97,0.1810344827586207
0.98,0.1724137931034483
0.99,0.1724137931034483
