,Accuracy,Loss
1,0.868421052631579,0.46590057211917835
2,0.8640350877192983,0.4784546478109045
3,0.8377192982456141,0.48603007524878117
4,0.8552631578947368,0.46568606319008293
5,0.8640350877192983,0.45477551221847534
6,0.8508771929824561,0.4476970306464604
7,0.8508771929824561,0.4699665773045886
8,0.8596491228070176,0.46537808009556364
9,0.8508771929824561,0.4832946376486139
10,0.8421052631578947,0.4755821991097796
11,0.8596491228070176,0.4516771442287571
12,0.8552631578947368,0.45606878170600307
13,0.8552631578947368,0.4678358956352695
14,0.868421052631579,0.46895140212970776
15,0.8552631578947368,0.47463481701337373
16,0.868421052631579,0.4629140214605646
17,0.8640350877192983,0.46121381305076264
18,0.8596491228070176,0.45514137207806765
19,0.8596491228070176,0.45802493671794514
20,0.8640350877192983,0.4669980521385486
