none_correlation,0.8073529411764706
none_cosine,0.8066176470588236
none_euclidean,0.6345588235294117
euclid_correlation,0.44191176470588234
euclid_cosine,0.44485294117647056
euclid_euclidean,0.25
harmonic_correlation,0.21911764705882353
harmonic_cosine,0.22941176470588234
harmonic_euclidean,0.25
logeuclid_correlation,0.8801470588235294
logeuclid_cosine,0.875
logeuclid_euclidean,0.5595588235294118
kullback_sym_correlation,0.8779411764705882
kullback_sym_cosine,0.8735294117647059
kullback_sym_euclidean,0.5602941176470588
riemann_correlation,0.8566176470588235
riemann_cosine,0.8492647058823529
riemann_euclidean,0.5602941176470588
