,Accuracy,Loss
1,0.1513157894736842,2.0795288383960724
2,0.10197368421052631,2.0801907926797867
3,0.11842105263157894,2.079730525612831
4,0.1118421052631579,2.0792825520038605
5,0.13815789473684212,2.081424757838249
6,0.125,2.079694241285324
7,0.13486842105263158,2.079816997051239
8,0.12828947368421054,2.0805914029479027
9,0.1118421052631579,2.0804485380649567
10,0.1118421052631579,2.0816616266965866
11,0.125,2.0810130536556244
12,0.13157894736842105,2.0812784656882286
13,0.10526315789473684,2.0796599984169006
14,0.125,2.079185903072357
15,0.11513157894736842,2.079601898789406
16,0.125,2.079408824443817
17,0.11842105263157894,2.080265522003174
18,0.13815789473684212,2.0809929370880127
19,0.10855263157894737,2.080645263195038
20,0.10526315789473684,2.0785217881202698
