,Accuracy,Loss
1,0.125,2.0794172286987305
2,0.12828947368421054,2.0799744576215744
3,0.14473684210526316,2.0815434604883194
4,0.13815789473684212,2.080930471420288
5,0.13486842105263158,2.08065427839756
6,0.14473684210526316,2.0801001340150833
7,0.13815789473684212,2.0799248069524765
8,0.11842105263157894,2.080074906349182
9,0.125,2.0798597782850266
10,0.11513157894736842,2.077830284833908
11,0.125,2.0799929052591324
12,0.12171052631578948,2.0801983028650284
13,0.125,2.079958438873291
14,0.14473684210526316,2.0796444416046143
15,0.11513157894736842,2.0776858627796173
16,0.13157894736842105,2.079504519701004
17,0.125,2.0808255672454834
18,0.125,2.0783223062753677
19,0.13486842105263158,2.080618530511856
20,0.12828947368421054,2.08052296936512
