,Accuracy,Loss
1,0.9034635224760501,0.28048459104301743
2,0.9100957995578481,0.27847384819229226
3,0.9108327192336035,0.25959165015602637
4,0.899042004421518,0.2905002240208192
5,0.9071481208548269,0.27279159514504464
6,0.8983050847457628,0.2777634741083254
7,0.8968312453942521,0.3056555292389011
8,0.8894620486366986,0.26783126965851195
9,0.899042004421518,0.26765447605270926
10,0.9056742815033162,0.28546369459967147
11,0.9108327192336035,0.2785806349353457
12,0.9189388356669123,0.27962510833863174
13,0.9019896831245394,0.27443576501219313
14,0.8997789240972734,0.268968569639638
15,0.9071481208548269,0.285332215013425
16,0.9211495946941783,0.27984686061383174
17,0.9078850405305822,0.2670853581437309
18,0.9034635224760501,0.2762040947298099
19,0.9137803979366249,0.26897040379969456
20,0.9005158437730287,0.2908845517516795
