,Accuracy,Loss
1,0.9210526315789473,0.2879415721028716
2,0.9122807017543859,0.30521182797767304
3,0.9210526315789473,0.3635173613553519
4,0.8991228070175439,0.3607674493239476
5,0.9035087719298246,0.33889611474760284
6,0.9298245614035088,0.3168893842906742
7,0.9122807017543859,0.3313671887575925
8,0.8947368421052632,0.31610992747348743
9,0.9078947368421053,0.33367033351908676
10,0.9078947368421053,0.32779134073100247
11,0.9166666666666666,0.3291369175517952
12,0.9210526315789473,0.3216765696530814
13,0.9078947368421053,0.31686536984129265
14,0.9166666666666666,0.31264906171913986
15,0.9210526315789473,0.3330027434852097
16,0.8947368421052632,0.32655109808995175
17,0.9342105263157895,0.31442864321090364
18,0.9298245614035088,0.30918327661661
19,0.9210526315789473,0.33203382839213363
20,0.9254385964912281,0.303944067968117
